case_id,damage_type,element_id,severity_pct,member_type,zone,n_elements_total,detection_ok,n_false_positives
C_1820,Corrosion,102,10,Inclined_leg,splash,120,False,7
C_1821,Corrosion,102,15,Inclined_leg,splash,120,False,7
C_1822,Corrosion,102,20,Inclined_leg,splash,120,False,7
C_1823,Corrosion,102,25,Inclined_leg,splash,120,False,7
C_1824,Corrosion,102,30,Inclined_leg,splash,120,False,7
C_1825,Corrosion,102,35,Inclined_leg,splash,120,False,9
C_1826,Corrosion,102,40,Inclined_leg,splash,120,False,9
C_1827,Corrosion,102,45,Inclined_leg,splash,120,False,8
C_1828,Corrosion,102,50,Inclined_leg,splash,120,False,23
C_1829,Corrosion,102,55,Inclined_leg,splash,120,False,17
C_1830,Corrosion,102,60,Inclined_leg,splash,120,False,5
C_1831,Corrosion,102,65,Inclined_leg,splash,120,False,5
C_1832,Corrosion,102,70,Inclined_leg,splash,120,False,5
C_1833,Corrosion,102,75,Inclined_leg,splash,120,False,5
C_1834,Corrosion,102,80,Inclined_leg,splash,120,False,5
C_1835,Corrosion,102,85,Inclined_leg,splash,120,False,5
C_1836,Corrosion,102,90,Inclined_leg,splash,120,False,5
C_1837,Corrosion,103,5,Brace,splash,120,True,0
C_1838,Corrosion,103,10,Brace,splash,120,True,0
C_1839,Corrosion,103,15,Brace,splash,120,True,0
C_1840,Corrosion,103,20,Brace,splash,120,True,0
C_1841,Corrosion,103,25,Brace,splash,120,True,0
C_1842,Corrosion,103,30,Brace,splash,120,True,0
C_1843,Corrosion,103,35,Brace,splash,120,True,0
C_1844,Corrosion,103,40,Brace,splash,120,True,0
C_1845,Corrosion,103,45,Brace,splash,120,True,0
C_1846,Corrosion,103,50,Brace,splash,120,True,0
C_1847,Corrosion,103,55,Brace,splash,120,True,0
C_1848,Corrosion,103,60,Brace,splash,120,True,0
C_1849,Corrosion,103,65,Brace,splash,120,True,0
C_1850,Corrosion,103,70,Brace,splash,120,True,0
C_1851,Corrosion,103,75,Brace,splash,120,True,0
C_1852,Corrosion,103,80,Brace,splash,120,True,0
C_1853,Corrosion,103,85,Brace,splash,120,True,0
C_1854,Corrosion,103,90,Brace,splash,120,True,0
C_1855,Corrosion,104,5,Brace,splash,120,True,1
C_1856,Corrosion,104,10,Brace,splash,120,True,1
C_1857,Corrosion,104,15,Brace,splash,120,True,1
C_1858,Corrosion,104,20,Brace,splash,120,True,1
C_1859,Corrosion,104,25,Brace,splash,120,True,1
C_1860,Corrosion,104,30,Brace,splash,120,True,1
C_1861,Corrosion,104,35,Brace,splash,120,True,1
C_1862,Corrosion,104,40,Brace,splash,120,True,1
C_1863,Corrosion,104,45,Brace,splash,120,True,1
C_1864,Corrosion,104,50,Brace,splash,120,True,1
C_1865,Corrosion,104,55,Brace,splash,120,True,1
C_1866,Corrosion,104,60,Brace,splash,120,True,1
C_1867,Corrosion,104,65,Brace,splash,120,True,1
C_1868,Corrosion,104,70,Brace,splash,120,True,1
C_1869,Corrosion,104,75,Brace,splash,120,True,1
C_1870,Corrosion,104,80,Brace,splash,120,True,1
C_1871,Corrosion,104,85,Brace,splash,120,True,1
C_1872,Corrosion,104,90,Brace,splash,120,True,1
C_1873,Corrosion,105,5,Brace,splash,120,True,1
C_1874,Corrosion,105,10,Brace,splash,120,True,1
C_1875,Corrosion,105,15,Brace,splash,120,True,1
C_1876,Corrosion,105,20,Brace,splash,120,True,1
C_1877,Corrosion,105,25,Brace,splash,120,True,1
C_1878,Corrosion,105,30,Brace,splash,120,True,1
C_1879,Corrosion,105,35,Brace,splash,120,True,1
C_1880,Corrosion,105,40,Brace,splash,120,True,1
C_1881,Corrosion,105,45,Brace,splash,120,True,1
C_1882,Corrosion,105,50,Brace,splash,120,True,1
C_1883,Corrosion,105,55,Brace,splash,120,True,1
C_1884,Corrosion,105,60,Brace,splash,120,True,1
C_1885,Corrosion,105,65,Brace,splash,120,True,1
C_1886,Corrosion,105,70,Brace,splash,120,True,1
C_1887,Corrosion,105,75,Brace,splash,120,True,1
C_1888,Corrosion,105,80,Brace,splash,120,True,1
C_1889,Corrosion,105,85,Brace,splash,120,True,1
C_1890,Corrosion,105,90,Brace,splash,120,True,1
C_1891,Corrosion,106,5,Brace,splash,120,True,1
C_1892,Corrosion,106,10,Brace,splash,120,True,1
C_1893,Corrosion,106,15,Brace,splash,120,True,1
C_1894,Corrosion,106,20,Brace,splash,120,True,1
C_1895,Corrosion,106,25,Brace,splash,120,True,1
C_1896,Corrosion,106,30,Brace,splash,120,True,1
C_1897,Corrosion,106,35,Brace,splash,120,True,1
C_1898,Corrosion,106,40,Brace,splash,120,True,1
C_1899,Corrosion,106,45,Brace,splash,120,True,1
C_1900,Corrosion,106,50,Brace,splash,120,True,1
C_1901,Corrosion,106,55,Brace,splash,120,True,1
C_1902,Corrosion,106,60,Brace,splash,120,True,1
C_1903,Corrosion,106,65,Brace,splash,120,True,1
C_1904,Corrosion,106,70,Brace,splash,120,True,1
C_1905,Corrosion,106,75,Brace,splash,120,True,1
C_1906,Corrosion,106,80,Brace,splash,120,True,1
C_1907,Corrosion,106,85,Brace,splash,120,True,1
C_1908,Corrosion,106,90,Brace,splash,120,True,1
C_1909,Corrosion,107,5,Inclined_leg,splash,120,False,7
C_1910,Corrosion,107,10,Inclined_leg,splash,120,False,7
C_1911,Corrosion,107,15,Inclined_leg,splash,120,False,7
C_1912,Corrosion,107,20,Inclined_leg,splash,120,False,7
C_1913,Corrosion,107,25,Inclined_leg,splash,120,False,7
C_1914,Corrosion,107,30,Inclined_leg,splash,120,False,7
C_1915,Corrosion,107,35,Inclined_leg,splash,120,False,9
C_1916,Corrosion,107,40,Inclined_leg,splash,120,False,9
C_1917,Corrosion,107,45,Inclined_leg,splash,120,False,8
C_1918,Corrosion,107,50,Inclined_leg,splash,120,False,15
C_1919,Corrosion,107,55,Inclined_leg,splash,120,False,27
C_1920,Corrosion,107,60,Inclined_leg,splash,120,False,5
C_1921,Corrosion,107,65,Inclined_leg,splash,120,False,5
C_1922,Corrosion,107,70,Inclined_leg,splash,120,False,5
C_1923,Corrosion,107,75,Inclined_leg,splash,120,False,5
C_1924,Corrosion,107,80,Inclined_leg,splash,120,False,5
C_1925,Corrosion,107,85,Inclined_leg,splash,120,False,5
C_1926,Corrosion,107,90,Inclined_leg,splash,120,False,5
C_1927,Corrosion,108,5,Brace,splash,120,True,0
C_1928,Corrosion,108,10,Brace,splash,120,True,0
C_1929,Corrosion,108,15,Brace,splash,120,True,0
C_1930,Corrosion,108,20,Brace,splash,120,True,0
C_1931,Corrosion,108,25,Brace,splash,120,True,0
C_1932,Corrosion,108,30,Brace,splash,120,True,0
C_1933,Corrosion,108,35,Brace,splash,120,True,0
C_1934,Corrosion,108,40,Brace,splash,120,True,0
C_1935,Corrosion,108,45,Brace,splash,120,True,0
C_1936,Corrosion,108,50,Brace,splash,120,True,0
C_1937,Corrosion,108,55,Brace,splash,120,True,0
C_1938,Corrosion,108,60,Brace,splash,120,True,0
C_1939,Corrosion,108,65,Brace,splash,120,True,0
C_1940,Corrosion,108,70,Brace,splash,120,True,0
C_1941,Corrosion,108,75,Brace,splash,120,True,0
C_1942,Corrosion,108,80,Brace,splash,120,True,0
C_1943,Corrosion,108,85,Brace,splash,120,True,0
C_1944,Corrosion,108,90,Brace,splash,120,True,0
C_1945,Corrosion,109,5,Brace,splash,120,True,1
C_1946,Corrosion,109,10,Brace,splash,120,True,1
C_1947,Corrosion,109,15,Brace,splash,120,True,1
C_1948,Corrosion,109,20,Brace,splash,120,True,1
C_1949,Corrosion,109,25,Brace,splash,120,True,1
C_1950,Corrosion,109,30,Brace,splash,120,True,1
C_1951,Corrosion,109,35,Brace,splash,120,True,1
C_1952,Corrosion,109,40,Brace,splash,120,True,1
C_1953,Corrosion,109,45,Brace,splash,120,True,1
C_1954,Corrosion,109,50,Brace,splash,120,True,1
C_1955,Corrosion,109,55,Brace,splash,120,True,1
C_1956,Corrosion,109,60,Brace,splash,120,True,1
C_1957,Corrosion,109,65,Brace,splash,120,True,1
C_1958,Corrosion,109,70,Brace,splash,120,True,1
C_1959,Corrosion,109,75,Brace,splash,120,True,1
C_1960,Corrosion,109,80,Brace,splash,120,True,1
C_1961,Corrosion,109,85,Brace,splash,120,True,1
C_1962,Corrosion,109,90,Brace,splash,120,True,1
C_1963,Corrosion,110,5,Brace,splash,120,True,1
C_1964,Corrosion,110,10,Brace,splash,120,True,1
C_1965,Corrosion,110,15,Brace,splash,120,True,1
C_1966,Corrosion,110,20,Brace,splash,120,True,1
C_1967,Corrosion,110,25,Brace,splash,120,True,1
C_1968,Corrosion,110,30,Brace,splash,120,True,1
C_1969,Corrosion,110,35,Brace,splash,120,True,1
C_1970,Corrosion,110,40,Brace,splash,120,True,1
C_1971,Corrosion,110,45,Brace,splash,120,True,1
C_1972,Corrosion,110,50,Brace,splash,120,True,1
C_1973,Corrosion,110,55,Brace,splash,120,True,1
C_1974,Corrosion,110,60,Brace,splash,120,True,1
C_1975,Corrosion,110,65,Brace,splash,120,True,1
C_1976,Corrosion,110,70,Brace,splash,120,True,1
C_1977,Corrosion,110,75,Brace,splash,120,True,1
C_1978,Corrosion,110,80,Brace,splash,120,True,1
C_1979,Corrosion,110,85,Brace,splash,120,True,1
C_1980,Corrosion,110,90,Brace,splash,120,True,1
C_1981,Corrosion,111,5,Brace,splash,120,True,1
C_1982,Corrosion,111,10,Brace,splash,120,True,1
C_1983,Corrosion,111,15,Brace,splash,120,True,1
C_1984,Corrosion,111,20,Brace,splash,120,True,1
C_1985,Corrosion,111,25,Brace,splash,120,True,1
C_1986,Corrosion,111,30,Brace,splash,120,True,1
C_1987,Corrosion,111,35,Brace,splash,120,True,1
C_1988,Corrosion,111,40,Brace,splash,120,True,1
C_1989,Corrosion,111,45,Brace,splash,120,True,1
C_1990,Corrosion,111,50,Brace,splash,120,True,1
C_1991,Corrosion,111,55,Brace,splash,120,True,1
C_1992,Corrosion,111,60,Brace,splash,120,True,1
C_1993,Corrosion,111,65,Brace,splash,120,True,1
C_1994,Corrosion,111,70,Brace,splash,120,True,1
C_1995,Corrosion,111,75,Brace,splash,120,True,1
C_1996,Corrosion,111,80,Brace,splash,120,True,1
C_1997,Corrosion,111,85,Brace,splash,120,True,1
C_1998,Corrosion,111,90,Brace,splash,120,True,1
C_1999,Corrosion,112,5,Inclined_leg,splash,120,False,7
C_2000,Corrosion,112,10,Inclined_leg,splash,120,False,7
C_2001,Corrosion,112,15,Inclined_leg,splash,120,False,7
C_2002,Corrosion,112,20,Inclined_leg,splash,120,False,7
C_2003,Corrosion,112,25,Inclined_leg,splash,120,False,7
C_2004,Corrosion,112,30,Inclined_leg,splash,120,False,7
C_2005,Corrosion,112,35,Inclined_leg,splash,120,False,9
C_2006,Corrosion,112,40,Inclined_leg,splash,120,False,9
C_2007,Corrosion,112,45,Inclined_leg,splash,120,False,8
C_2008,Corrosion,112,50,Inclined_leg,splash,120,False,27
C_2009,Corrosion,112,55,Inclined_leg,splash,120,False,8
C_2010,Corrosion,112,60,Inclined_leg,splash,120,False,5
C_2011,Corrosion,112,65,Inclined_leg,splash,120,False,5
C_2012,Corrosion,112,70,Inclined_leg,splash,120,False,5
C_2013,Corrosion,112,75,Inclined_leg,splash,120,False,5
C_2014,Corrosion,112,80,Inclined_leg,splash,120,False,5
C_2015,Corrosion,112,85,Inclined_leg,splash,120,False,5
C_2016,Corrosion,112,90,Inclined_leg,splash,120,False,5
C_2017,Corrosion,113,5,Brace,splash,120,True,0
C_2018,Corrosion,113,10,Brace,splash,120,True,0
C_2019,Corrosion,113,15,Brace,splash,120,True,0
C_2020,Corrosion,113,20,Brace,splash,120,True,0
C_2021,Corrosion,113,25,Brace,splash,120,True,0
C_2022,Corrosion,113,30,Brace,splash,120,True,0
C_2023,Corrosion,113,35,Brace,splash,120,True,0
C_2024,Corrosion,113,40,Brace,splash,120,True,0
C_2025,Corrosion,113,45,Brace,splash,120,True,0
C_2026,Corrosion,113,50,Brace,splash,120,True,0
C_2027,Corrosion,113,55,Brace,splash,120,True,0
C_2028,Corrosion,113,60,Brace,splash,120,True,0
C_2029,Corrosion,113,65,Brace,splash,120,True,0
C_2030,Corrosion,113,70,Brace,splash,120,True,0
C_2031,Corrosion,113,75,Brace,splash,120,True,0
C_2032,Corrosion,113,80,Brace,splash,120,True,0
C_2033,Corrosion,113,85,Brace,splash,120,True,0
C_2034,Corrosion,113,90,Brace,splash,120,True,0
C_2035,Corrosion,114,5,Brace,splash,120,True,1
C_2036,Corrosion,114,10,Brace,splash,120,True,1
C_2037,Corrosion,114,15,Brace,splash,120,True,1
C_2038,Corrosion,114,20,Brace,splash,120,True,1
C_2039,Corrosion,114,25,Brace,splash,120,True,1
C_2040,Corrosion,114,30,Brace,splash,120,True,1
C_2041,Corrosion,114,35,Brace,splash,120,True,1
C_2042,Corrosion,114,40,Brace,splash,120,True,1
C_2043,Corrosion,114,45,Brace,splash,120,True,1
C_2044,Corrosion,114,50,Brace,splash,120,True,1
C_2045,Corrosion,114,55,Brace,splash,120,True,1
C_2046,Corrosion,114,60,Brace,splash,120,True,1
C_2047,Corrosion,114,65,Brace,splash,120,True,1
C_2048,Corrosion,114,70,Brace,splash,120,True,1
C_2049,Corrosion,114,75,Brace,splash,120,True,1
C_2050,Corrosion,114,80,Brace,splash,120,True,1
C_2051,Corrosion,114,85,Brace,splash,120,True,1
C_2052,Corrosion,114,90,Brace,splash,120,True,1
C_2053,Corrosion,115,5,Brace,splash,120,True,1
C_2054,Corrosion,115,10,Brace,splash,120,True,1
C_2055,Corrosion,115,15,Brace,splash,120,True,1
C_2056,Corrosion,115,20,Brace,splash,120,True,1
C_2057,Corrosion,115,25,Brace,splash,120,True,1
C_2058,Corrosion,115,30,Brace,splash,120,True,1
C_2059,Corrosion,115,35,Brace,splash,120,True,1
C_2060,Corrosion,115,40,Brace,splash,120,True,1
C_2061,Corrosion,115,45,Brace,splash,120,True,1
C_2062,Corrosion,115,50,Brace,splash,120,True,1
C_2063,Corrosion,115,55,Brace,splash,120,True,1
C_2064,Corrosion,115,60,Brace,splash,120,True,1
C_2065,Corrosion,115,65,Brace,splash,120,True,1
C_2066,Corrosion,115,70,Brace,splash,120,True,1
C_2067,Corrosion,115,75,Brace,splash,120,True,1
C_2068,Corrosion,115,80,Brace,splash,120,True,1
C_2069,Corrosion,115,85,Brace,splash,120,True,1
C_2070,Corrosion,115,90,Brace,splash,120,True,1
C_2071,Corrosion,116,5,Brace,splash,120,True,1
C_2072,Corrosion,116,10,Brace,splash,120,True,1
C_2073,Corrosion,116,15,Brace,splash,120,True,1
C_2074,Corrosion,116,20,Brace,splash,120,True,1
C_2075,Corrosion,116,25,Brace,splash,120,True,1
C_2076,Corrosion,116,30,Brace,splash,120,True,1
C_2077,Corrosion,116,35,Brace,splash,120,True,1
C_2078,Corrosion,116,40,Brace,splash,120,True,1
C_2079,Corrosion,116,45,Brace,splash,120,True,1
C_2080,Corrosion,116,50,Brace,splash,120,True,1
C_2081,Corrosion,116,55,Brace,splash,120,True,1
C_2082,Corrosion,116,60,Brace,splash,120,True,1
C_2083,Corrosion,116,65,Brace,splash,120,True,1
C_2084,Corrosion,116,70,Brace,splash,120,True,1
C_2085,Corrosion,116,75,Brace,splash,120,True,1
C_2086,Corrosion,116,80,Brace,splash,120,True,1
C_2087,Corrosion,116,85,Brace,splash,120,True,1
C_2088,Corrosion,116,90,Brace,splash,120,True,1
C_2089,Corrosion,117,5,Beam,splash,120,False,16
C_2090,Corrosion,117,10,Beam,splash,120,False,16
C_2091,Corrosion,117,15,Beam,splash,120,False,19
C_2092,Corrosion,117,20,Beam,splash,120,False,17
C_2093,Corrosion,117,25,Beam,splash,120,False,17
C_2094,Corrosion,117,30,Beam,splash,120,False,17
C_2095,Corrosion,117,35,Beam,splash,120,False,17
C_2096,Corrosion,117,40,Beam,splash,120,False,17
C_2097,Corrosion,117,45,Beam,splash,120,False,17
C_2098,Corrosion,117,50,Beam,splash,120,False,17
C_2099,Corrosion,117,55,Beam,splash,120,False,17
C_2100,Corrosion,117,60,Beam,splash,120,False,17
C_2101,Corrosion,117,65,Beam,splash,120,False,17
C_2102,Corrosion,117,70,Beam,splash,120,False,17
C_2103,Corrosion,117,75,Beam,splash,120,False,17
C_2104,Corrosion,117,80,Beam,splash,120,False,17
C_2105,Corrosion,117,85,Beam,splash,120,False,17
C_2106,Corrosion,117,90,Beam,splash,120,False,17
C_2107,Corrosion,118,5,Beam,splash,120,False,15
C_2108,Corrosion,118,10,Beam,splash,120,False,19
C_2109,Corrosion,118,15,Beam,splash,120,False,19
C_2110,Corrosion,118,20,Beam,splash,120,False,17
C_2111,Corrosion,118,25,Beam,splash,120,False,17
C_2112,Corrosion,118,30,Beam,splash,120,False,17
C_2113,Corrosion,118,35,Beam,splash,120,False,19
C_2114,Corrosion,118,40,Beam,splash,120,False,17
C_2115,Corrosion,118,45,Beam,splash,120,False,17
C_2116,Corrosion,118,50,Beam,splash,120,False,17
C_2117,Corrosion,118,55,Beam,splash,120,False,17
C_2118,Corrosion,118,60,Beam,splash,120,False,17
C_2119,Corrosion,118,65,Beam,splash,120,False,17
C_2120,Corrosion,118,70,Beam,splash,120,False,17
C_2121,Corrosion,118,75,Beam,splash,120,False,17
C_2122,Corrosion,118,80,Beam,splash,120,False,17
C_2123,Corrosion,118,85,Beam,splash,120,False,17
C_2124,Corrosion,118,90,Beam,splash,120,False,17
C_2125,Corrosion,119,5,Beam,splash,120,False,14
C_2126,Corrosion,119,10,Beam,splash,120,False,16
C_2127,Corrosion,119,15,Beam,splash,120,False,23
C_2128,Corrosion,119,20,Beam,splash,120,False,17
C_2129,Corrosion,119,25,Beam,splash,120,False,22
C_2130,Corrosion,119,30,Beam,splash,120,False,19
C_2131,Corrosion,119,35,Beam,splash,120,False,17
C_2132,Corrosion,119,40,Beam,splash,120,False,17
C_2133,Corrosion,119,45,Beam,splash,120,False,19
C_2134,Corrosion,119,50,Beam,splash,120,False,16
C_2135,Corrosion,119,55,Beam,splash,120,False,17
C_2136,Corrosion,119,60,Beam,splash,120,False,17
C_2137,Corrosion,119,65,Beam,splash,120,False,17
C_2138,Corrosion,119,70,Beam,splash,120,False,17
C_2139,Corrosion,119,75,Beam,splash,120,False,17
C_2140,Corrosion,119,80,Beam,splash,120,False,17
C_2141,Corrosion,119,85,Beam,splash,120,False,17
C_2142,Corrosion,119,90,Beam,splash,120,False,17
C_2143,Corrosion,120,5,Beam,splash,120,False,13
C_2144,Corrosion,120,10,Beam,splash,120,False,13
C_2145,Corrosion,120,15,Beam,splash,120,False,13
C_2146,Corrosion,120,20,Beam,splash,120,False,13
C_2147,Corrosion,120,25,Beam,splash,120,False,14
C_2148,Corrosion,120,30,Beam,splash,120,False,13
C_2149,Corrosion,120,35,Beam,splash,120,False,14
C_2150,Corrosion,120,40,Beam,splash,120,False,14
C_2151,Corrosion,120,45,Beam,splash,120,False,14
C_2152,Corrosion,120,50,Beam,splash,120,False,14
C_2153,Corrosion,120,55,Beam,splash,120,False,14
C_2154,Corrosion,120,60,Beam,splash,120,False,14
C_2155,Corrosion,120,65,Beam,splash,120,False,15
C_2156,Corrosion,120,70,Beam,splash,120,False,18
C_2157,Corrosion,120,75,Beam,splash,120,False,17
C_2158,Corrosion,120,80,Beam,splash,120,False,23
C_2159,Corrosion,120,85,Beam,splash,120,False,17
C_2160,Corrosion,120,90,Beam,splash,120,False,17
